"HP4291B REV1.02"
"DATE: Oct 17 1992"



"CHANNEL: 1"
"MEASURE PARAMETER: IMPEDANCE MAG"
"NUMBER of POINTS: 201"
"SWEEP DELAY TIME:  0 s"
"POINT DELAY TIME:  0 s"
"SWEEP TYPE: LIN FREQ"
"POINT AVERAGE: OFF"
"OSC LEVEL:  50 mV"
"DC BIAS: OFF"

"Frequency"	"Data Trace Real"	"Data Trace Imag"	"Memory Trace Real"	"Memory Trace Imag"
5.467500000000E+07	2.358645E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.515000000000E+07	2.215799E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.562500000000E+07	2.096311E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.610000000000E+07	2.016849E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.657500000000E+07	1.979555E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.705000000000E+07	1.976856E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.752500000000E+07	2.022708E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.800000000000E+07	2.099319E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.847500000000E+07	2.216166E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.895000000000E+07	2.352865E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.942500000000E+07	2.511152E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.990000000000E+07	2.682070E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.037500000000E+07	2.871418E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.085000000000E+07	3.070277E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.132500000000E+07	3.273862E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.180000000000E+07	3.490799E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.227500000000E+07	3.707514E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.275000000000E+07	3.939909E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.322500000000E+07	4.160931E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.370000000000E+07	4.392277E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.417500000000E+07	4.611686E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.465000000000E+07	4.851104E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.512500000000E+07	5.079139E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.560000000000E+07	5.319650E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.607500000000E+07	5.536497E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.655000000000E+07	5.775312E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.702500000000E+07	6.002113E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.750000000000E+07	6.243440E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.797500000000E+07	6.469965E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.845000000000E+07	6.719420E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.892500000000E+07	6.935942E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.940000000000E+07	7.180638E+00	0.000000E+00	0.000000E+00	0.000000E+00
6.987500000000E+07	7.398470E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.035000000000E+07	7.640595E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.082500000000E+07	7.882182E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.130000000000E+07	8.112135E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.177500000000E+07	8.340878E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.225000000000E+07	8.578870E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.272500000000E+07	8.793118E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.320000000000E+07	9.019444E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.367500000000E+07	9.255101E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.415000000000E+07	9.465749E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.462500000000E+07	9.694343E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.510000000000E+07	9.923014E+00	0.000000E+00	0.000000E+00	0.000000E+00
7.557500000000E+07	1.015077E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.605000000000E+07	1.036711E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.652500000000E+07	1.059260E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.700000000000E+07	1.081024E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.747500000000E+07	1.102663E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.795000000000E+07	1.125361E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.842500000000E+07	1.146559E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.890000000000E+07	1.169069E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.937500000000E+07	1.189766E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.985000000000E+07	1.212341E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.032500000000E+07	1.234291E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.080000000000E+07	1.255652E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.127500000000E+07	1.277985E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.175000000000E+07	1.300124E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.222500000000E+07	1.320891E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.270000000000E+07	1.343495E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.317500000000E+07	1.364552E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.365000000000E+07	1.385820E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.412500000000E+07	1.408210E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.460000000000E+07	1.428432E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.507500000000E+07	1.449997E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.555000000000E+07	1.469444E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.602500000000E+07	1.491255E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.650000000000E+07	1.513500E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.697500000000E+07	1.533948E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.745000000000E+07	1.554288E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.792500000000E+07	1.576003E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.840000000000E+07	1.596082E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.887500000000E+07	1.618224E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.935000000000E+07	1.638181E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.982500000000E+07	1.658307E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.030000000000E+07	1.680059E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.077500000000E+07	1.700488E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.125000000000E+07	1.720560E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.172500000000E+07	1.740717E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.220000000000E+07	1.761277E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.267500000000E+07	1.783004E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.315000000000E+07	1.803699E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.362500000000E+07	1.824421E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.410000000000E+07	1.844898E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.457500000000E+07	1.864541E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.505000000000E+07	1.884047E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.552500000000E+07	1.904475E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.600000000000E+07	1.926343E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.000000000000E+06	-8.815509E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.475000000000E+06	-8.792284E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.950000000000E+06	-8.789086E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.425000000000E+06	-8.756197E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.900000000000E+06	-8.747514E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.375000000000E+06	-8.739912E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.850000000000E+06	-8.726762E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.325000000000E+06	-8.717342E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.800000000000E+06	-8.703492E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.275000000000E+06	-8.696417E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.750000000000E+06	-8.686976E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.225000000000E+06	-8.677456E+01	0.000000E+00	0.000000E+00	0.000000E+00
6.700000000000E+06	-8.666620E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.175000000000E+06	-8.659692E+01	0.000000E+00	0.000000E+00	0.000000E+00
7.650000000000E+06	-8.652380E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.125000000000E+06	-8.645938E+01	0.000000E+00	0.000000E+00	0.000000E+00
8.600000000000E+06	-8.638620E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.075000000000E+06	-8.631130E+01	0.000000E+00	0.000000E+00	0.000000E+00
9.550000000000E+06	-8.623004E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.002500000000E+07	-8.617008E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.050000000000E+07	-8.611758E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.097500000000E+07	-8.603247E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.145000000000E+07	-8.594196E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.192500000000E+07	-8.589111E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.240000000000E+07	-8.579505E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.287500000000E+07	-8.575762E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.335000000000E+07	-8.568841E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.382500000000E+07	-8.561781E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.430000000000E+07	-8.555852E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.477500000000E+07	-8.550481E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.525000000000E+07	-8.541595E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.572500000000E+07	-8.536349E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.620000000000E+07	-8.528707E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.667500000000E+07	-8.522770E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.715000000000E+07	-8.512788E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.762500000000E+07	-8.508955E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.810000000000E+07	-8.500636E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.857500000000E+07	-8.494606E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.905000000000E+07	-8.484063E+01	0.000000E+00	0.000000E+00	0.000000E+00
1.952500000000E+07	-8.479476E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.000000000000E+07	-8.471725E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.047500000000E+07	-8.463396E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.095000000000E+07	-8.454369E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.142500000000E+07	-8.446522E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.190000000000E+07	-8.440269E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.237500000000E+07	-8.432807E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.285000000000E+07	-8.422295E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.332500000000E+07	-8.414404E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.380000000000E+07	-8.403601E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.427500000000E+07	-8.396192E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.475000000000E+07	-8.386406E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.522500000000E+07	-8.379541E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.570000000000E+07	-8.370953E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.617500000000E+07	-8.358161E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.665000000000E+07	-8.347881E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.712500000000E+07	-8.335287E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.760000000000E+07	-8.327547E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.807500000000E+07	-8.313541E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.855000000000E+07	-8.302731E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.902500000000E+07	-8.287790E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.950000000000E+07	-8.274931E+01	0.000000E+00	0.000000E+00	0.000000E+00
2.997500000000E+07	-8.262181E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.045000000000E+07	-8.249938E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.092500000000E+07	-8.238457E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.140000000000E+07	-8.225453E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.187500000000E+07	-8.209863E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.235000000000E+07	-8.195309E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.282500000000E+07	-8.182240E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.330000000000E+07	-8.166461E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.377500000000E+07	-8.145645E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.425000000000E+07	-8.131261E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.472500000000E+07	-8.111145E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.520000000000E+07	-8.092460E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.567500000000E+07	-8.071105E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.615000000000E+07	-8.050181E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.662500000000E+07	-8.031200E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.710000000000E+07	-8.003202E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.757500000000E+07	-7.983479E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.805000000000E+07	-7.956651E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.852500000000E+07	-7.931103E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.900000000000E+07	-7.902907E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.947500000000E+07	-7.874994E+01	0.000000E+00	0.000000E+00	0.000000E+00
3.995000000000E+07	-7.847050E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.042500000000E+07	-7.812531E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.090000000000E+07	-7.778281E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.137500000000E+07	-7.742204E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.185000000000E+07	-7.701644E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.232500000000E+07	-7.662765E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.280000000000E+07	-7.623365E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.327500000000E+07	-7.575471E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.375000000000E+07	-7.524270E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.422500000000E+07	-7.470477E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.470000000000E+07	-7.421653E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.517500000000E+07	-7.358235E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.565000000000E+07	-7.292123E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.612500000000E+07	-7.219722E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.660000000000E+07	-7.139557E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.707500000000E+07	-7.054713E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.755000000000E+07	-6.960615E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.802500000000E+07	-6.859199E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.850000000000E+07	-6.761054E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.897500000000E+07	-6.626659E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.945000000000E+07	-6.503213E+01	0.000000E+00	0.000000E+00	0.000000E+00
4.992500000000E+07	-6.351279E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.040000000000E+07	-6.179800E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.087500000000E+07	-5.989750E+01	0.000000E+00	0.000000E+00	0.000000E+00
5.135000000000E+07	-5.774322E+01	0.000000E+00	0.000000E+00	0.000000E+00
